timestamp_ms,x,y,velocity_north_ms,velocity_east_ms,heading_deg,acceleration_north_ms2,acceleration_east_ms2,goal_id,utm_x,utm_y
1539500,-978540.4528940624,8850117.57718489,-7.601088982381113,-5.843690163997157,232.44704540199896,-4.4067505200473533e-10,5.731948249376728e-10,0,-978540.4528940624,8850117.57718489
1539750,-978541.9138166034,8850115.676912643,-7.601088982451809,-5.843690163905199,232.4470454026921,-2.8278179797780467e-10,3.6783021073460986e-10,0,-978541.9138166034,8850115.676912643
1540000,-978543.3747391443,8850113.776640397,-7.601088982494607,-5.843690163849529,232.44704540311173,-1.7119461404035974e-10,2.226805406735366e-10,0,-978543.3747391443,8850113.776640397
1540250,-978544.8356616853,8850111.87636815,-7.60108898251759,-5.843690163819635,232.44704540333706,-9.193001915264176e-11,1.1957723700106726e-10,0,-978544.8356616853,8850111.87636815
1540500,-978546.2965842263,8850109.976095904,-7.601088982526403,-5.843690163808172,232.44704540342346,-3.525357783473737e-11,4.5851322738599265e-11,0,-978546.2965842263,8850109.976095904
1540750,-978547.7575067673,8850108.075823657,-7.601088982524971,-5.8436901638100345,232.44704540340942,5.730527163905208e-12,-7.45004058444465e-12,0,-978547.7575067673,8850108.075823657
1541000,-978549.2184293083,8850106.17555141,-7.601088982516023,-5.843690163821675,232.44704540332168,3.5790037600236246e-11,-4.6561865474359365e-11,0,-978549.2184293083,8850106.17555141
1541250,-978550.6793518492,8850104.275279164,-7.601088982501444,-5.8436901638406376,232.44704540317875,5.831779503751022e-11,-7.58504370423907e-11,0,-978550.6793518492,8850104.275279164
1541500,-978552.1402743902,8850102.375006918,-7.6010889824825245,-5.843690163865246,232.44704540299327,7.567635407212947e-11,-9.843503789852548e-11,0,-978552.1402743902,8850102.375006918
1541750,-978553.6011969312,8850100.474734671,-7.6010889824601495,-5.84369016389435,232.44704540277388,8.949996299634222e-11,-1.1641532182693481e-10,0,-978553.6011969312,8850100.474734671
