timestamp,simulated_speed,velocity_2d_ms,effective_slope,slope,aspect,landcover,heading
2021-11-25 12:44:20,6.325097768576696,6.047165834837888,-6.06044466202416,13.100656827290853,125.76809614132613,20.0,154.8478997879753
2021-11-25 12:44:30,6.483642468961176,5.893233563227076,-8.349069384756033,11.371485948562622,123.93809833526612,20.0,346.7564486634871
2021-11-25 12:44:40,5.651407204218193,6.345768260385116,-2.6684203564646554,7.6091041445732115,124.77367897033692,20.0,42.48198864949185
2021-11-25 12:44:50,4.9202149332102145,5.909664108635086,-1.1757571882648175,5.224264526367188,105.28500690460206,40.0,170.08277299033446
2021-11-25 12:45:00,4.9439624976935175,6.368208910817287,-1.2452448518742032,2.093977448344231,138.95723724365234,40.0,322.1570629575262
2021-11-25 12:45:10,4.245113150219348,4.919617133135698,2.3203811880246197,7.081911885738373,105.04961109161377,40.0,33.76124098904533
2021-11-25 12:45:20,4.646744865346191,1.8900549348182587,-0.5053511926781911,7.730109024047851,109.51329650878907,40.0,156.39828804455402
2021-11-25 12:45:30,3.4796951323996685,0.6471177018592478,4.2762230643637125,7.660741329193115,109.83103942871094,40.0,113.77425051647796
2021-11-25 12:45:40,5.241250935469045,1.6376230556884068,-3.5543597404908644,7.728205966949463,109.38542175292969,40.0,231.35920279684925
2021-11-25 12:45:50,5.100739891177831,4.042695496401859,-2.5504461757119925,6.934856653213501,105.00150718688965,40.0,216.19084525024263
2021-11-25 12:46:00,4.567353705827633,5.349341514341762,1.0548459898794122,2.2479285806417466,145.55246696472167,40.0,167.17045747819685
2021-11-25 12:46:10,4.465871536363755,5.535270375240276,1.2709896910001528,3.8514629125595095,101.68582572937012,40.0,167.5650443814141
2021-11-25 12:46:20,4.820523619642464,6.679222399709782,1.5994808474187667,6.811719584465027,120.63446960449218,40.0,197.6191956925336
2021-11-25 12:46:30,4.73290455906893,6.208997552883024,7.328823686362119,10.53642134666443,125.5325740814209,20.0,171.52051142603352
2021-11-25 12:46:40,4.682551472995484,6.143297390475143,7.632169498593146,12.924232697486877,124.52714920043945,20.0,177.10897166231328
2021-11-25 12:46:50,5.385244508014173,6.670892842162677,4.013575061610792,12.711930084228516,135.53732318878173,20.0,206.18784550227588
2021-11-25 12:47:00,5.05269503093827,6.850605897027795,7.788543074316915,8.349768793582916,147.55096588134765,60.0,161.05313640542508
2021-11-25 12:47:10,5.911009379330649,6.641128664701713,1.929297500044898,2.421858859062195,144.65739860534669,60.0,175.33838995396033
2021-11-25 12:47:20,6.0326599130180085,5.9578402013152125,0.5931382120910726,0.6423249904066324,104.39991054534912,60.0,147.93763770929218
2021-11-25 12:47:30,6.085382122034166,6.003542053484879,-0.016674707635117067,0.021318887919187547,0.0,60.0,200.13476591337007
2021-11-25 12:47:40,6.137684374060379,5.963233213095799,-0.2737139906269566,0.28229910396039487,6.881531536579132,60.0,194.6200535204295
2021-11-25 12:47:50,6.273977678336584,5.95172717749408,-1.2384094226765194,1.3434489205479623,69.8794464468956,60.0,215.0806555321295
2021-11-25 12:48:00,6.27554610601076,5.626880380154444,-3.3375633380679255,4.220595937967301,336.1881813049316,20.0,160.53965011795333
2021-11-25 12:48:10,6.076510623405528,4.253477442048663,-3.495442144113781,6.008911061286926,100.58760254383087,20.0,201.75937298682607
2021-11-25 12:48:20,5.841100016923103,5.375204591466566,-0.4518100853237904,4.9104938268661495,61.622309505939484,20.0,272.0432173924439
2021-11-25 12:48:30,5.046739521102215,5.584100822909687,5.138639857852753,7.251086097955704,273.20643773078916,20.0,278.0790123646459
2021-11-25 12:48:40,4.369899818199764,6.267953959005183,9.384520117946959,12.101264786720275,319.67120666503905,20.0,281.88530127633874
2021-11-25 12:48:50,5.093809879495842,6.135918014499071,4.678968946299095,5.429124653339386,329.3055305480957,20.0,268.3871966069602
2021-11-25 12:49:00,5.133359935315552,5.110490777623186,-1.8980628318341126,4.720293837785721,324.72102508544924,40.0,182.80524253057905
2021-11-25 12:49:10,4.370766117705289,4.496142611535098,1.7496702355113587,5.552836275100708,330.20175704956057,40.0,258.73840230992926
2021-11-25 12:49:20,3.4283250116559194,5.208398916931879,5.48419142107179,7.455603837966919,326.37161407470705,40.0,283.8320383650146
2021-11-25 12:49:30,5.056438572188728,5.474955665624317,-3.1113078208794436,8.530231142044068,330.8052574157715,40.0,218.44823734719472
