timestamp,simulated_speed,velocity_2d_ms,effective_slope,slope,aspect,landcover,heading
2021-11-26 16:22:16,2.0,5.609975057188947,15.751410439621575,17.68580389022827,11.797917664051056,40.0,346.650560794062
2021-11-26 16:22:17,2.0,5.7174335706515444,14.99991781287806,17.958187103271484,21.28307342529297,40.0,347.95128365051784
2021-11-26 16:22:18,2.0,5.761596691819829,15.514355302723672,17.924685955047607,20.979509353637695,40.0,350.94639920020086
2021-11-26 16:22:19,2.0,5.87080711221966,15.872855361354292,17.824182510375977,20.068817138671875,40.0,353.0153195938264
2021-11-26 16:22:20,2.0,5.918971544012882,16.249578069230598,17.824182510375977,20.068817138671875,40.0,355.8296740529445
2021-11-26 16:22:21,3.5,6.001735288560184,15.924414347077942,16.908446311950684,20.17677927017212,20.0,180.62040017169858
2021-11-26 16:22:22,4.0,5.9527307582400955,16.14548173299139,16.603200912475586,20.212766647338867,20.0,6.863298058430746
2021-11-26 16:22:23,4.001138954946841,5.890464971034603,14.595553444158158,17.687480926513672,45.2903151512146,20.0,13.54285970457985
2021-11-26 16:22:24,4.0,5.898717710600128,13.382395130337184,16.667234420776367,57.581790924072266,20.0,21.03282521997305
2021-11-26 16:22:25,4.0,6.101138240504836,13.942852410418778,16.667234420776367,57.581790924072266,20.0,24.39307985790483
2021-11-26 16:22:26,4.230634253905986,6.157638365850385,10.475413745909549,13.738250732421875,71.3267822265625,20.0,31.071100114274284
2021-11-26 16:22:27,4.033289220020555,6.262314177071383,11.478472253778257,16.847806930541992,80.1143569946289,20.0,33.06421779051646
2021-11-26 16:22:28,4.1737892602644235,6.233589273317991,10.944047907572541,16.02116870880127,79.55908393859863,20.0,32.663034967408734
2021-11-26 16:22:29,4.20702044926021,5.951073348513716,10.73668132978145,15.745622634887695,79.37399291992188,20.0,32.36776584619459
2021-11-26 16:22:30,4.234493866182778,5.689999720839115,10.615181811724849,16.30366039276123,80.44543647766113,20.0,31.336421654461777
