timestamp,simulated_speed,velocity_2d_ms,effective_slope,slope,aspect,landcover,heading
2021-11-25 12:44:20,6.530892878838148,6.347108794376031,-3.265681234132913,13.370183626810709,132.8975067138672,60.0,28.7305727696596
2021-11-25 12:44:21,6.024194958756026,6.144594231502773,-2.756197792200902,13.584730386734009,129.07117652893066,20.0,27.343143815634534
2021-11-25 12:44:22,6.024598940677631,6.0750726802559445,-3.542010383870471,12.859235763549805,126.52132415771484,20.0,20.508215694542493
2021-11-25 12:44:23,6.143696096744238,6.053562221209552,-3.9577936936879476,13.38670039176941,124.25557136535645,20.0,17.046500257563775
2021-11-25 12:44:24,6.325723431584602,5.992291661836222,-5.48307599854371,13.562521934509277,123.50032043457031,20.0,9.641617382305089
2021-11-25 12:44:25,6.397120203127648,5.874078228000778,-6.851901971080758,13.579947710037231,123.32935333251953,20.0,3.0180873242729644
2021-11-25 12:44:26,6.425153758443844,5.946325500835638,-7.720335675276029,12.80867600440979,124.75187683105469,20.0,357.5747931757478
2021-11-25 12:44:27,6.524893089649169,6.031375175310966,-8.302433139239291,12.534159660339355,125.39701843261719,20.0,353.90811438322135
2021-11-25 12:44:28,6.482186459037357,6.052701354043991,-8.704380130095839,12.693897247314453,124.86958312988281,20.0,351.57355226954587
2021-11-25 12:44:29,6.554537807106859,6.029534240891527,-9.321945745140926,12.693897247314453,124.86958312988281,20.0,347.6050690526805
2021-11-25 12:44:30,6.596121270503843,6.078852589686257,-9.698837777681009,12.73178768157959,124.3228874206543,20.0,344.69187598495256
2021-11-25 12:44:31,6.572157270590703,6.035258355963302,-9.896825218849907,12.769678115844727,123.77619171142578,20.0,342.931329314785
2021-11-25 12:44:32,6.598674174198827,5.924884081203799,-10.502063657713174,12.769678115844727,123.77619171142578,20.0,338.44798808350265
2021-11-25 12:44:33,6.528587026741438,5.842491193648344,-9.416122296339426,11.575121879577637,122.91324806213379,20.0,338.3805942513744
2021-11-25 12:44:34,6.54877091170774,5.843466580349972,-9.001007438576432,11.334762573242188,123.98453521728516,20.0,341.3978716154322
2021-11-25 12:44:35,6.5099899935650125,5.616083968731684,-8.198034340446544,10.973915576934814,123.68039321899414,20.0,345.3244003814061
2021-11-25 12:44:36,6.341689918111578,5.437044382396751,-7.2772334555837475,10.613068580627441,123.37625122070312,20.0,350.0502781561465
2021-11-25 12:44:37,6.323230989062692,5.62886633826613,-6.725152391980889,10.613068580627441,123.37625122070312,20.0,354.04853776528483
2021-11-25 12:44:38,6.3035066990403115,6.1689215962553625,-6.4271157812926365,10.166889190673828,125.08751678466797,20.0,355.8472595533945
2021-11-25 12:44:39,6.384938494204798,6.3564665457691545,-6.348301489096569,10.166889190673828,125.08751678466797,20.0,356.44435152859245
2021-11-25 12:44:40,6.283158158371315,6.436388717031672,-5.935073721229415,9.838618278503418,126.49019622802734,20.0,269.38782815901857
2021-11-25 12:44:41,6.167577782285961,6.479619416387125,-5.18257861028796,9.729194641113281,126.95775604248047,20.0,4.761625722043191
2021-11-25 12:44:42,6.200479265104291,6.492688689823344,-4.53385062232262,8.7061607837677,133.8327980041504,20.0,12.580999925458702
2021-11-25 12:44:43,6.062942001379398,6.378477505752391,-2.667783388928569,7.934506416320801,129.25379943847656,20.0,19.599864628466
2021-11-25 12:44:44,6.003515129037083,6.315448992209444,-2.258701861952825,7.934506416320801,129.25379943847656,20.0,22.696103271296803
2021-11-25 12:44:45,5.858348200767593,6.289573048352057,-0.9081440687305535,7.291600704193115,119.3081283569336,20.0,22.14388601461653
2021-11-25 12:44:46,5.473981111848037,6.270163095648287,-1.0820854098754589,6.14659321308136,122.32503700256348,40.0,21.91764943311976
2021-11-25 12:44:47,4.816101573261989,6.257877137753194,-1.236907100976592,5.983010292053223,121.51653289794922,40.0,19.58973751480407
2021-11-25 12:44:48,4.943808152107264,6.29424341042397,-1.4126715674130665,6.201096534729004,119.702392578125,40.0,16.50351601291885
2021-11-25 12:44:49,5.000991702684305,6.243202590469674,-1.4664072129294918,6.325754165649414,119.09634971618652,40.0,15.638675813176071
2021-11-25 12:44:50,4.9364256453256,5.964029217458063,-0.8115033739331079,6.6997270584106445,117.2782211303711,40.0,20.313213894687106
2021-11-25 12:44:51,4.851561831558313,5.970808950665532,-1.3469183672134812,6.6997270584106445,117.2782211303711,40.0,15.671506419728813
2021-11-25 12:44:52,4.867122308588527,6.1148337181373815,-1.0743820236876673,6.807009339332581,109.96147537231445,40.0,10.823328274754918
2021-11-25 12:44:53,4.893532433915536,6.1192690666486635,-0.842535345254701,5.815676212310791,106.4447250366211,40.0,8.112313018627175
2021-11-25 12:44:54,4.944705818125684,5.753537979629041,-0.9354766138035987,5.783594012260437,104.06538963317871,40.0,4.774037777967694
2021-11-25 12:44:55,4.862711230230038,5.549373646027391,-0.8397195183743991,5.687347412109375,96.92738342285156,40.0,268.43427279515424
2021-11-25 12:44:56,5.021305342401256,5.881615695041932,-1.4616641501960324,5.687347412109375,96.92738342285156,40.0,352.0200967507671
2021-11-25 12:44:57,5.057411646886712,5.743949214231959,-1.7062022635890597,4.0873823165893555,99.56440734863281,40.0,343.1203996955427
2021-11-25 12:44:58,4.924229617191971,5.891871498561347,-1.3356005206166222,2.487417221069336,102.20143127441406,40.0,339.716038375666
2021-11-25 12:44:59,5.018609065843026,6.107352099949554,-1.403569705979506,2.487417221069336,102.20143127441406,40.0,337.8425229004489
2021-11-25 12:45:00,4.953410629428878,6.167309410167874,-1.5199347328577877,2.4374308586120605,102.4559555053711,40.0,333.85385578003024
2021-11-25 12:45:01,4.923720977514966,6.125531291676776,-1.2654859662134288,1.9605468213558197,120.48423194885254,40.0,334.3961130428662
2021-11-25 12:45:02,4.871675457241844,6.166417527918407,-0.6121095182378052,0.665513813495636,175.6957893371582,40.0,332.62007637347966
2021-11-25 12:45:03,5.000578460517453,6.318504191374582,-0.6567812510197256,0.7107201814651489,176.0713653564453,40.0,333.64460267286853
2021-11-25 12:45:04,4.929941003170494,6.480571626801402,-0.8269616262993181,0.8872483372688293,176.7593002319336,40.0,335.53170905290926
2021-11-25 12:45:05,4.951188559442514,6.430901255562729,-0.9728274128687814,1.0637764930725098,177.44723510742188,40.0,333.62497509357195
2021-11-25 12:45:06,5.056445298371732,6.511411329032978,-1.7720591348681884,2.7219724655151367,126.06696510314941,40.0,340.68789040707924
2021-11-25 12:45:07,5.065811134262615,6.591451299730199,-1.9421440660454765,3.264662742614746,112.22500610351562,40.0,345.69769094324255
2021-11-25 12:45:08,5.013612686232926,6.464921075036787,-1.679661738683879,3.264662742614746,112.22500610351562,40.0,351.24840309271593
2021-11-25 12:45:09,4.901443966732538,6.425070100871137,-1.2044830716476416,3.9632400274276733,110.14151763916016,40.0,180.26531311649836
2021-11-25 12:45:10,4.836030054574523,6.356062467649609,-0.41712971884672895,6.197908401489258,102.86900329589844,40.0,9.006610188373651
